sample_second,zone_id,zone,current_count,projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_speed,mean_velocity_x,mean_velocity_y,predicted_ratio,mean_bbox_area,target_second,target_next_count,data_split
152.0,2,right_sidewalk,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.65629,55.66,2.2,10.5,0.0,21054.3,153.0,11,train
153.0,0,left_sidewalk,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.567625,45.6275,-23.375,12.125,0.0,8449.0,154.0,8,train
153.0,1,center_walkway,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37465,27.24,21.875,-8.25,0.0,3199.75,154.0,4,train
153.0,2,right_sidewalk,11.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.646427,53.659091,1.772727,1.636364,0.0,17014.272727,154.0,10,train
154.0,0,left_sidewalk,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631775,43.195,-24.8125,7.875,0.0,8608.125,155.0,9,train
154.0,1,center_walkway,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290675,27.3675,10.875,-10.75,0.0,2863.5,155.0,5,train
154.0,2,right_sidewalk,10.0,10.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69433,60.825,-5.9,-4.4,0.0,15879.8,155.0,5,train
155.0,0,left_sidewalk,9.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.563289,36.973333,-25.888889,8.777778,0.0,8093.111111,156.0,8,train
155.0,1,center_walkway,5.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.47974,15.16,4.3,-1.4,0.0,10699.8,156.0,5,train
155.0,2,right_sidewalk,5.0,5.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.89588,65.472,-26.2,-4.6,0.0,17213.0,156.0,5,train
156.0,0,left_sidewalk,8.0,8.0,9.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.542813,34.4675,-24.375,6.5,0.0,8196.625,157.0,6,train
156.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74088,72.002,49.0,-8.4,0.0,10630.2,157.0,5,train
156.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.87128,60.406,-17.0,-12.2,0.0,15358.4,157.0,6,train
157.0,0,left_sidewalk,6.0,6.0,8.0,-2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.594167,34.245,-15.583333,7.0,0.0,8759.833333,158.0,6,train
157.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68416,65.692,35.2,-7.6,0.2,9670.2,158.0,6,train
157.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.676883,47.825,-3.5,-10.333333,0.166667,12630.666667,158.0,5,train
158.0,0,left_sidewalk,6.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.589933,34.321667,-28.333333,14.666667,0.0,9646.833333,159.0,9,train
158.0,1,center_walkway,6.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5739,53.915,15.416667,-3.166667,0.166667,8274.166667,159.0,4,train
158.0,2,right_sidewalk,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72536,55.95,-23.6,25.0,0.0,14658.8,159.0,5,train
159.0,0,left_sidewalk,9.0,9.0,6.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.495556,37.11,-28.722222,2.444444,0.0,9466.333333,160.0,9,train
159.0,1,center_walkway,4.0,4.0,6.0,-2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.84875,54.91,25.5,-7.75,0.0,19189.25,160.0,4,train
159.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81444,35.048,-17.2,28.0,0.0,15520.8,160.0,5,train
160.0,0,left_sidewalk,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5637,53.645556,-8.111111,1.0,0.0,8105.333333,161.0,7,train
160.0,1,center_walkway,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8651,105.8575,39.375,-27.25,0.0,16338.5,161.0,4,train
160.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84018,43.202,-16.3,24.4,0.0,17130.4,161.0,6,train
161.0,0,left_sidewalk,7.0,7.0,9.0,-2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.585214,46.667143,0.214286,-4.714286,0.0,7983.0,162.0,9,train
161.0,1,center_walkway,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.722375,83.6575,54.0,-28.25,0.0,16488.0,162.0,3,train
161.0,2,right_sidewalk,6.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.698583,44.086667,-17.333333,23.666667,0.0,19132.333333,162.0,5,train
162.0,0,left_sidewalk,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.497522,41.888889,9.944444,-1.333333,0.0,7486.777778,163.0,9,train
162.0,1,center_walkway,3.0,2.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.891767,77.22,36.333333,-32.666667,0.0,17159.333333,163.0,4,train
162.0,2,right_sidewalk,5.0,6.0,6.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.87314,59.808,-32.1,31.4,0.0,18309.2,163.0,6,train
163.0,0,left_sidewalk,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.530111,47.997778,-18.777778,10.777778,0.0,8046.333333,164.0,9,train
163.0,1,center_walkway,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.866525,39.0175,13.375,-15.0,0.0,13532.25,164.0,5,train
163.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.77335,60.7,-40.0,23.5,0.0,16724.666667,164.0,8,train
164.0,0,left_sidewalk,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508078,66.445556,-34.388889,0.777778,0.0,7429.666667,165.0,9,train
164.0,1,center_walkway,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.81276,83.372,20.2,-1.2,0.0,16908.2,165.0,5,train
164.0,2,right_sidewalk,8.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.775438,47.145,-31.4375,26.25,0.0,15129.875,165.0,9,train
165.0,0,left_sidewalk,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672644,54.885556,-21.666667,26.888889,0.0,8600.555556,166.0,10,train
165.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904,85.218,7.4,-10.6,0.0,19001.4,166.0,6,train
165.0,2,right_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.751556,65.974444,-20.5,15.111111,0.0,18102.777778,166.0,8,train
166.0,0,left_sidewalk,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52319,63.451,-8.7,1.6,0.1,8567.6,167.0,7,train
166.0,1,center_walkway,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.893117,87.083333,-15.666667,-9.5,0.0,19122.0,167.0,6,train
166.0,2,right_sidewalk,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.760513,53.635,-10.8125,-1.25,0.0,17331.375,167.0,9,train
167.0,0,left_sidewalk,7.0,6.0,10.0,-3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6753,64.19,-5.357143,6.142857,0.0,9657.714286,168.0,9,train
167.0,1,center_walkway,6.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.910267,91.801667,-24.333333,-10.5,0.0,18713.833333,168.0,7,train
167.0,2,right_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.629856,46.095556,-4.944444,-16.111111,0.222222,13547.555556,168.0,6,train
168.0,0,left_sidewalk,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.610467,53.456667,-6.333333,4.0,0.111111,9840.333333,169.0,9,train
168.0,1,center_walkway,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.810729,80.51,-29.928571,-17.142857,0.0,14903.142857,169.0,7,train
168.0,2,right_sidewalk,6.0,6.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.73905,37.048333,0.333333,-11.166667,0.0,17043.833333,169.0,6,train
169.0,0,left_sidewalk,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.664644,69.823333,-11.444444,-8.666667,0.0,11391.222222,170.0,10,train
169.0,1,center_walkway,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802871,81.478571,-39.928571,11.285714,0.0,16354.714286,170.0,7,train
169.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670383,41.853333,5.083333,-8.166667,0.0,17471.0,170.0,5,train
170.0,0,left_sidewalk,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.62582,59.702,13.05,-13.2,0.1,10177.1,171.0,10,train
170.0,1,center_walkway,7.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8234,85.844286,-37.142857,-0.0,0.0,16082.714286,171.0,7,train
170.0,2,right_sidewalk,5.0,6.0,6.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7726,58.352,0.5,-16.8,0.2,18480.8,171.0,5,train
171.0,0,left_sidewalk,10.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.57726,70.672,19.95,-19.6,0.0,10781.9,172.0,11,train
171.0,1,center_walkway,7.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.848014,83.688571,-45.785714,2.428571,0.0,16180.428571,172.0,6,train
171.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.73772,53.038,-3.0,-7.6,0.0,17205.2,172.0,5,train
172.0,0,left_sidewalk,11.0,10.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.611018,81.830909,-0.318182,7.454545,0.0,10985.090909,173.0,10,train
172.0,1,center_walkway,6.0,7.0,7.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.819183,74.133333,-31.583333,4.833333,0.0,17291.5,173.0,7,train
172.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68778,61.552,2.0,-0.8,0.0,15782.0,173.0,4,train
173.0,0,left_sidewalk,10.0,11.0,11.0,-1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.68664,86.198,29.95,-43.9,0.1,10135.6,174.0,10,train
173.0,1,center_walkway,7.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5748,56.468571,-24.357143,-12.428571,0.142857,10035.714286,174.0,6,train
173.0,2,right_sidewalk,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72095,54.0175,-4.75,15.75,0.0,17628.5,174.0,3,train
174.0,0,left_sidewalk,10.0,11.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.64606,64.858,33.8,-15.7,0.1,10567.3,175.0,9,train
174.0,1,center_walkway,6.0,5.0,7.0,-1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.846583,65.576667,-7.416667,15.0,0.0,12566.666667,175.0,5,train
174.0,2,right_sidewalk,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.694267,51.606667,-13.833333,15.333333,0.0,18796.666667,175.0,3,train
175.0,0,left_sidewalk,9.0,9.0,10.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.692444,81.974444,21.833333,-9.888889,0.111111,10746.777778,176.0,12,train
175.0,1,center_walkway,5.0,5.0,6.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.83582,39.15,14.9,-12.8,0.0,10640.0,176.0,5,train
175.0,2,right_sidewalk,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786,49.086667,4.333333,7.666667,0.0,17264.0,176.0,5,train
176.0,0,left_sidewalk,12.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.625492,72.754167,9.791667,-9.833333,0.0,11658.666667,177.0,10,train
176.0,1,center_walkway,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.81306,42.128,17.7,-12.8,0.0,9986.2,177.0,7,train
176.0,2,right_sidewalk,5.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.54638,40.81,-5.2,10.4,0.0,12994.4,177.0,6,train
177.0,0,left_sidewalk,10.0,9.0,12.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.71227,82.434,43.3,-20.8,0.0,11244.1,178.0,9,train
177.0,1,center_walkway,7.0,8.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.761286,33.901429,12.071429,-1.142857,0.0,11524.571429,178.0,7,train
177.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5758,71.295,7.083333,-9.666667,0.0,15893.5,178.0,7,train
178.0,0,left_sidewalk,9.0,8.0,10.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.708056,59.701111,52.222222,-29.888889,0.0,11966.666667,179.0,10,train
178.0,1,center_walkway,7.0,8.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.724243,28.75,5.928571,-1.857143,0.0,7409.142857,179.0,8,train
178.0,2,right_sidewalk,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.655057,82.795714,20.357143,-7.857143,0.0,19243.428571,179.0,6,train
179.0,0,left_sidewalk,10.0,10.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.65758,84.976,73.35,-48.1,0.0,9338.9,180.0,9,validation
179.0,1,center_walkway,8.0,9.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.72455,37.5125,-11.375,10.75,0.0,7418.875,180.0,9,validation
179.0,2,right_sidewalk,6.0,5.0,7.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.543967,93.623333,17.0,-61.166667,0.0,16357.833333,180.0,3,validation
180.0,0,left_sidewalk,9.0,9.0,10.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.510411,47.726667,42.444444,-22.111111,0.0,8266.222222,181.0,8,validation
180.0,1,center_walkway,9.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6228,73.931111,14.555556,-10.333333,0.0,7663.222222,181.0,10,validation
180.0,2,right_sidewalk,3.0,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7379,115.94,64.166667,-118.0,0.0,21192.666667,181.0,4,validation
181.0,0,left_sidewalk,8.0,7.0,9.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.559575,45.75,36.6875,-19.375,0.0,7684.875,182.0,7,validation
181.0,1,center_walkway,10.0,10.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.62781,71.582,5.25,19.6,0.0,8785.2,182.0,9,validation
181.0,2,right_sidewalk,4.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6925,65.155,40.375,-58.25,0.0,14671.5,182.0,5,validation
182.0,0,left_sidewalk,7.0,7.0,8.0,-1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.543286,46.255714,38.714286,-28.857143,0.0,8173.857143,183.0,8,validation
182.0,1,center_walkway,9.0,9.0,10.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.712789,82.916667,-12.5,23.888889,0.0,10127.333333,183.0,10,validation
182.0,2,right_sidewalk,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67038,37.664,25.7,-26.2,0.0,13515.2,183.0,6,validation
183.0,0,left_sidewalk,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.564512,58.18875,45.9375,-19.875,0.0,9180.5,184.0,6,validation
183.0,1,center_walkway,10.0,11.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.60063,89.095,-27.55,28.9,0.1,10323.1,184.0,9,validation
183.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73395,39.853333,25.083333,-22.5,0.0,16203.5,184.0,5,validation
184.0,0,left_sidewalk,6.0,5.0,8.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.575133,57.19,53.25,-19.666667,0.0,9763.833333,185.0,9,validation
184.0,1,center_walkway,9.0,10.0,10.0,-1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.735811,54.604444,7.5,10.666667,0.0,9180.555556,185.0,8,validation
184.0,2,right_sidewalk,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77746,69.882,45.1,-34.0,0.0,23541.2,185.0,6,validation
185.0,0,left_sidewalk,9.0,9.0,6.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5576,49.868889,6.611111,-2.777778,0.0,11264.111111,186.0,8,validation
185.0,1,center_walkway,8.0,7.0,9.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.698163,36.09,24.5,2.0,0.0,8256.75,186.0,8,validation
185.0,2,right_sidewalk,6.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.589433,58.155,33.0,-42.666667,0.0,20232.5,186.0,6,validation
186.0,0,left_sidewalk,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.640062,80.42625,15.625,-2.875,0.125,12742.125,187.0,7,validation
186.0,1,center_walkway,8.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.61045,25.65,10.5625,-2.25,0.0,7346.25,187.0,7,validation
186.0,2,right_sidewalk,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.642367,73.046667,46.333333,-42.166667,0.0,17000.833333,187.0,6,validation
187.0,0,left_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.703629,48.032857,24.571429,-20.142857,0.0,9936.428571,188.0,8,validation
187.0,1,center_walkway,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7277,25.51,5.357143,1.142857,0.0,8182.142857,188.0,9,validation
187.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718767,70.593333,49.416667,-34.833333,0.0,15567.0,188.0,5,validation
188.0,0,left_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.590975,40.9325,21.0625,-23.375,0.0,8015.625,189.0,6,validation
188.0,1,center_walkway,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.545622,23.233333,2.666667,2.111111,0.0,6400.222222,189.0,9,validation
188.0,2,right_sidewalk,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86202,74.89,53.6,-38.2,0.0,16465.0,189.0,5,validation
189.0,0,left_sidewalk,6.0,6.0,8.0,-2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.533417,57.468333,6.333333,3.333333,0.0,8214.833333,190.0,7,validation
189.0,1,center_walkway,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.711611,28.23,-0.333333,5.777778,0.0,9720.333333,190.0,9,validation
189.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67434,45.686,22.8,-40.4,0.0,13658.0,190.0,4,validation
190.0,0,left_sidewalk,7.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.685243,36.3,2.857143,14.285714,0.0,8659.0,191.0,9,validation
190.0,1,center_walkway,9.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.663567,48.383333,18.944444,2.333333,0.111111,10041.888889,191.0,9,validation
190.0,2,right_sidewalk,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7068,42.85,20.625,-39.0,0.0,13083.0,191.0,3,validation
191.0,0,left_sidewalk,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.622956,50.23,1.5,-1.222222,0.0,9000.555556,192.0,9,validation
191.0,1,center_walkway,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.686489,49.974444,14.277778,1.777778,0.111111,10032.888889,192.0,8,validation
191.0,2,right_sidewalk,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.828133,46.963333,27.666667,-45.0,0.0,13225.333333,192.0,3,validation
192.0,0,left_sidewalk,9.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.673833,65.271111,6.277778,-3.111111,0.0,9001.888889,193.0,8,validation
192.0,1,center_walkway,8.0,7.0,9.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75095,49.16,9.25,4.75,0.0,10915.75,193.0,6,validation
192.0,2,right_sidewalk,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202,47.393333,27.5,-40.333333,0.0,11681.666667,193.0,2,validation
193.0,0,left_sidewalk,8.0,8.0,9.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.75235,67.9725,-22.875,10.5,0.0,10891.875,194.0,9,validation
193.0,1,center_walkway,6.0,6.0,8.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.795917,51.33,16.5,5.5,0.0,12871.166667,194.0,6,validation
193.0,2,right_sidewalk,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78135,47.2,33.5,-40.5,0.0,11639.0,194.0,3,validation
194.0,0,left_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.639856,71.476667,-16.111111,2.222222,0.0,8862.555556,195.0,7,validation
194.0,1,center_walkway,6.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.81495,53.08,13.5,8.333333,0.0,12998.0,195.0,7,validation
194.0,2,right_sidewalk,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.560133,46.573333,-15.833333,12.666667,0.0,6370.666667,195.0,3,validation
195.0,0,left_sidewalk,7.0,6.0,9.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.613786,54.972857,-6.357143,8.142857,0.0,8113.714286,196.0,6,validation
195.0,1,center_walkway,7.0,9.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.7034,51.101429,7.785714,10.285714,0.142857,11504.571429,196.0,8,validation
195.0,2,right_sidewalk,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.588067,85.353333,15.833333,-32.666667,0.0,9891.666667,196.0,2,validation
196.0,0,left_sidewalk,6.0,5.0,7.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.635233,42.285,-31.5,23.666667,0.0,9965.0,197.0,7,validation
196.0,1,center_walkway,8.0,9.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.699462,71.8125,13.4375,21.75,0.0,15917.75,197.0,8,validation
196.0,2,right_sidewalk,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5317,65.765,58.0,-41.0,0.0,12128.0,197.0,1,validation
197.0,0,left_sidewalk,7.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.533143,42.482857,-35.357143,20.857143,0.0,8954.0,198.0,6,validation
197.0,1,center_walkway,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.807625,57.7175,1.3125,6.0,0.0,13410.5,198.0,9,validation
197.0,2,right_sidewalk,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9113,104.0,97.0,-35.0,0.0,17112.0,198.0,1,validation
198.0,0,left_sidewalk,6.0,5.0,7.0,-1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.673467,49.57,3.916667,15.666667,0.0,9658.5,199.0,7,validation
198.0,1,center_walkway,9.0,10.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.673478,100.206667,13.444444,5.0,0.0,14522.777778,199.0,7,validation
198.0,2,right_sidewalk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138,88.96,83.0,-24.0,0.0,18180.0,199.0,3,validation
199.0,0,left_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.658557,37.577143,11.142857,-2.285714,0.0,9414.714286,200.0,7,validation
199.0,1,center_walkway,7.0,4.0,9.0,-2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.803086,86.201429,14.642857,15.0,0.0,15642.428571,200.0,7,validation
199.0,2,right_sidewalk,3.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.802367,25.726667,22.0,-14.333333,0.0,10819.0,200.0,4,validation
200.0,0,left_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627343,40.238571,7.0,-2.571429,0.0,9055.0,201.0,6,validation
200.0,1,center_walkway,7.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.763086,80.912857,-11.928571,24.571429,0.0,17296.0,201.0,5,validation
200.0,2,right_sidewalk,4.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.850425,72.7875,36.875,4.5,0.0,11247.25,201.0,7,validation
201.0,0,left_sidewalk,6.0,5.0,7.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5729,49.371667,-4.166667,3.333333,0.0,10450.166667,202.0,6,validation
201.0,1,center_walkway,5.0,6.0,7.0,-2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.83076,78.894,-21.3,25.0,0.0,16283.8,202.0,5,validation
201.0,2,right_sidewalk,7.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.770871,48.545714,23.785714,15.571429,0.0,12580.428571,202.0,7,validation
202.0,0,left_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632083,61.02,-6.833333,17.166667,0.0,10755.666667,203.0,6,validation
202.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84818,79.812,-29.3,28.4,0.0,17510.6,203.0,7,validation
202.0,2,right_sidewalk,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831814,58.085714,18.142857,28.285714,0.0,14703.0,203.0,7,validation
203.0,0,left_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.64575,55.86,11.75,3.666667,0.0,10233.333333,204.0,6,validation
