sample_second,track_id,zone_id,foot_x_px,foot_y_px,ground_x_m,ground_y_m,velocity_x_m_s,velocity_y_m_s,speed_m_s,pixel_projected_zone_1s,ground_projected_zone_1s,confidence,tracking_state
287.6,981,1,1473.5,164.0,55.889421,20.595097,-3.794904,1.012417,3.927631,1,1,0.74,detected
287.6,982,0,876.0,242.0,44.240241,29.134677,1.175238,-0.775013,1.407774,0,0,0.7489,detected
287.6,1001,3,326.0,544.0,26.218113,27.724915,2.120596,0.527379,2.18519,3,3,0.8135,detected
287.6,1005,4,805.0,819.0,21.645168,17.334774,-2.547807,-0.108489,2.550116,4,4,0.9215,detected
287.6,1007,3,548.5,398.0,33.116773,28.930476,1.553352,0.248189,1.573054,3,3,0.7794,detected
287.6,1011,4,369.5,748.0,21.081631,22.751134,-2.476705,-0.301444,2.494982,4,4,0.8693,detected
287.6,1023,4,438.5,757.0,21.221761,21.877173,-2.484647,-0.344068,2.508357,4,4,0.8876,detected
287.6,1025,3,716.0,465.0,31.295243,24.570607,-1.71742,0.254414,1.736162,3,3,0.8006,detected
287.6,1028,0,1001.0,183.0,49.932881,29.272525,2.168735,0.01689,2.168801,0,0,0.5834,detected
287.6,1029,2,1710.0,399.0,40.408444,11.981542,2.277319,0.104324,2.279707,2,2,0.7711,detected
287.6,1031,2,1802.0,409.0,40.374925,10.629263,2.076601,-0.097419,2.078884,2,2,0.5194,detected
287.6,1034,2,1730.5,155.0,58.511983,15.684869,1.263629,0.011538,1.263681,2,2,0.1648,detected
287.6,1036,2,1750.5,542.0,34.135914,10.051051,4.585997,0.322036,4.59729,2,2,0.8175,detected
287.6,1041,3,494.5,396.0,32.867054,29.828979,1.66415,0.285607,1.688481,3,3,0.7891,detected
287.6,1042,5,1643.5,1080.0,20.247503,8.081606,-1.163697,0.102493,1.168202,5,5,0.9112,detected
287.6,1048,0,820.5,218.0,45.631559,31.204652,-2.511641,0.098935,2.513589,0,0,0.5602,detected
287.6,1049,0,965.5,174.0,50.452518,30.39515,-2.507341,-0.046453,2.507771,0,0,0.4563,detected
287.6,1050,5,1423.0,1078.0,19.414472,9.758306,-2.133834,0.309633,2.156182,5,5,0.9118,detected
287.6,1053,5,1902.0,1080.0,21.364059,6.353439,-0.439677,-0.048199,0.442311,5,5,0.2292,detected
287.6,1055,5,1521.0,765.0,26.020979,10.816325,2.268423,0.040593,2.268786,5,5,0.9212,detected
287.6,1059,5,1746.0,784.0,26.565059,8.523407,-1.838809,-0.042121,1.839291,5,5,0.9186,detected
287.6,1066,1,1393.5,88.0,63.885194,25.158015,-3.357341,-0.114731,3.359301,1,1,0.5643,detected
287.6,1070,0,1148.0,57.0,65.644095,32.725682,-1.476616,-0.646804,1.612063,0,0,0.1809,detected
287.6,1071,3,275.5,529.0,26.411635,28.790796,1.375015,-0.139593,1.382083,3,3,0.4147,detected
287.6,1072,2,1841.5,533.0,34.944597,9.089028,1.037957,0.291048,1.077991,2,2,0.2223,detected
287.6,1074,2,1848.5,344.0,44.223379,10.699794,0.234909,0.260612,0.350858,2,2,0.1613,detected
287.8,939,3,142.0,417.0,29.687468,34.311076,1.374,1.409555,1.968431,3,3,0.238,detected
287.8,956,3,52.5,436.0,28.377822,34.759212,0.041093,0.031736,0.051921,3,3,0.2991,detected
287.8,975,1,1415.0,333.0,42.227673,17.441301,-2.650278,-0.292325,2.666351,1,1,0.8772,detected
287.8,981,1,1456.5,170.0,55.148457,20.751947,-3.631003,0.993972,3.764594,1,1,0.7924,detected
287.8,982,0,888.0,238.0,44.619023,29.077678,1.746263,-0.451701,1.803737,0,0,0.6826,detected
287.8,1001,3,343.5,529.0,26.803511,27.905739,2.233967,0.524438,2.294699,3,3,0.8026,detected
287.8,1005,4,786.5,842.0,21.0906,17.229781,-2.518618,-0.11096,2.521061,4,4,0.9188,detected
287.8,1007,3,559.0,395.0,33.319646,28.86802,1.527822,0.200454,1.540915,3,3,0.7484,detected
287.8,1011,4,348.0,765.0,20.614361,22.672954,-2.586128,-0.410903,2.618568,4,4,0.9014,detected
287.8,1023,4,417.0,780.0,20.628362,21.713067,-2.706171,-0.579203,2.767461,4,4,0.8787,detected
287.8,1025,3,699.0,473.0,30.882992,24.602296,-1.671785,0.333489,1.704723,3,3,0.8351,detected
287.8,1028,0,1008.0,180.0,50.258506,29.268253,2.183156,0.036648,2.183463,0,0,0.6497,detected
287.8,1029,2,1716.0,389.0,40.97828,12.018045,2.179409,0.073976,2.180664,2,2,0.8278,detected
287.8,1031,2,1806.0,399.0,40.918705,10.679594,2.10018,-0.049996,2.100776,2,2,0.6112,detected
287.8,1034,2,1734.5,152.0,58.835984,15.675786,1.479609,0.018344,1.479723,2,2,0.1648,predicted
287.8,1036,2,1760.5,553.0,33.763792,9.847844,3.950404,0.175399,3.954296,2,2,0.8707,detected
287.8,1041,3,506.0,392.0,33.122772,29.787855,1.564506,0.156432,1.572307,3,3,0.7316,detected
287.8,1042,5,1628.5,1080.0,20.186127,8.190493,-0.989697,0.166078,1.003535,5,5,0.8951,detected
287.8,1048,0,809.5,220.0,45.396435,31.324569,-2.234772,0.216945,2.245277,0,0,0.6156,detected
287.8,1049,0,952.0,181.0,49.712643,30.337083,-2.776575,-0.09549,2.778217,0,0,0.7249,detected
287.8,1050,5,1403.0,1080.0,19.308571,9.904542,-1.77684,0.382872,1.817623,5,5,0.8937,detected
287.8,1053,5,1902.0,1080.0,21.364059,6.353439,-0.274192,-0.030762,0.275912,5,5,0.2408,detected
287.8,1055,5,1532.5,747.0,26.533125,10.833912,1.807041,-0.117952,1.810886,5,5,0.8908,detected
287.8,1059,5,1738.0,802.0,26.085849,8.504128,-2.070392,-0.06979,2.071568,5,5,0.9302,detected
287.8,1066,1,1384.0,93.0,63.145289,25.157666,-3.475332,-0.076334,3.476171,1,1,0.4435,detected
287.8,1070,0,1149.0,61.0,65.078537,32.448691,-1.74685,-0.794433,1.919013,0,0,0.1729,detected
287.8,1071,3,291.5,515.0,26.967021,28.984704,1.856953,0.220108,1.869952,3,3,0.5584,detected
287.8,1072,2,1843.0,519.0,35.515831,9.174681,1.644029,0.336788,1.678171,2,2,0.1983,detected
287.8,1074,2,1841.0,433.0,39.355893,9.903066,-4.941397,-0.763279,5.0,2,2,0.457,detected
288.0,939,3,141.0,411.0,29.927418,34.558677,0.749373,0.770188,1.074593,3,3,0.238,predicted
288.0,956,3,52.5,436.0,28.377822,34.759212,-0.035093,-0.044399,0.056593,3,3,0.4054,detected
288.0,975,1,1407.5,343.0,41.577355,17.361091,-2.913836,-0.381526,2.938707,1,1,0.8317,detected
288.0,981,1,1438.0,174.0,54.598782,20.997473,-3.618744,1.0071,3.756269,1,1,0.7664,detected
288.0,982,0,900.0,235.0,44.928353,28.979524,2.101235,-0.236158,2.114465,0,0,0.4763,detected
288.0,1001,3,358.5,521.0,27.156218,27.929313,2.224703,0.450852,2.269928,3,3,0.8463,detected
288.0,1005,4,764.5,863.0,20.577413,17.184104,-2.487248,-0.074946,2.488377,4,4,0.9255,detected
288.0,1007,3,569.0,388.0,33.706475,28.945452,1.55156,0.204586,1.56499,3,3,0.7125,detected
288.0,1011,4,325.0,784.0,20.113954,22.577088,-2.539835,-0.385631,2.568944,4,4,0.9264,detected
288.0,1023,4,394.0,798.0,20.151061,21.650162,-2.537374,-0.473567,2.581188,4,4,0.8849,detected
288.0,1025,3,682.0,482.0,30.439307,24.608886,-1.610898,0.376905,1.654403,3,3,0.8571,detected
288.0,1028,0,1018.0,174.0,50.88656,29.339907,2.408549,0.098561,2.410565,0,0,0.6938,detected
288.0,1029,2,1723.0,382.0,41.400422,12.004764,2.274153,0.059495,2.274931,2,2,0.8601,detected
288.0,1031,2,1811.5,363.0,42.934823,10.994485,3.781008,0.308102,3.79354,2,2,0.472,detected
288.0,1034,1,1729.5,106.0,63.917888,16.924436,4.903777,0.976204,5.0,1,1,0.3276,detected
288.0,1036,5,1769.0,563.0,33.429875,9.674366,2.999453,-0.012708,2.99948,2,2,0.8628,detected
288.0,1041,3,517.0,385.0,33.517344,29.857757,1.591835,0.152069,1.599082,3,3,0.8053,detected
288.0,1042,5,1617.0,1080.0,20.139348,8.274512,-0.507327,0.32844,0.604362,5,5,0.9218,detected
288.0,1048,0,797.0,222.0,45.151933,31.472845,-1.330434,0.587649,1.454437,0,0,0.6659,detected
288.0,1049,0,942.0,183.0,49.455315,30.443187,-2.978502,-0.124129,2.981087,0,0,0.6002,detected
288.0,1050,5,1383.0,1080.0,19.234092,10.061448,-1.244322,0.544241,1.358137,5,5,0.9058,detected
288.0,1053,5,1902.5,1080.0,21.366307,6.350396,-0.127113,-0.015732,0.128083,5,5,0.3038,detected
288.0,1055,5,1541.0,733.0,26.940216,10.852505,1.763277,-0.111143,1.766776,5,5,0.8913,detected
288.0,1059,5,1730.0,810.0,25.857032,8.535533,-1.803202,-0.01711,1.803283,5,5,0.9338,detected
288.0,1066,1,1374.5,98.0,62.417443,25.157022,-3.556662,-0.122752,3.55878,1,1,0.6618,detected
288.0,1070,0,1151.5,64.0,64.678722,32.201035,-2.302886,-1.154644,2.576138,0,0,0.3345,detected
288.0,1071,3,308.5,506.0,27.372437,29.02233,1.991993,0.289951,2.012985,3,3,0.5662,detected
288.0,1072,2,1836.0,511.0,35.811452,9.313735,1.602547,0.426408,1.658307,2,2,0.5002,detected
288.2,939,3,142.0,416.0,29.728293,34.349815,0.203158,0.192789,0.280073,3,3,0.2229,detected
288.2,956,3,53.0,436.0,28.380866,34.752921,-0.038148,-0.038101,0.053916,3,3,0.3827,detected
288.2,975,1,1400.5,352.0,41.004654,17.294547,-2.719485,-0.322914,2.738589,1,1,0.8662,detected
288.2,981,1,1423.0,177.0,54.17944,21.201701,-3.344361,0.940349,3.474048,1,1,0.6628,detected
288.2,982,0,912.5,230.0,45.394759,28.953287,2.059923,-0.268161,2.077305,0,0,0.7249,detected
288.2,1001,3,373.0,516.0,27.409598,27.875826,2.056503,0.227727,2.069073,3,3,0.7815,detected
288.2,1005,4,742.5,886.0,20.041705,17.116444,-2.604485,-0.18761,2.611233,4,4,0.8915,detected
288.2,1007,3,580.0,383.0,34.01099,28.941446,1.5848,0.167994,1.593679,3,3,0.7681,detected
288.2,1011,4,297.0,801.0,19.647986,22.566977,-2.583196,-0.392235,2.612805,4,4,0.9046,detected
288.2,1023,4,372.0,815.0,19.712795,21.594757,-2.540754,-0.501023,2.589682,4,4,0.8985,detected
288.2,1025,3,662.0,489.0,30.060328,24.704952,-1.736319,0.359407,1.773126,3,3,0.8663,detected
288.2,1028,0,1026.0,171.0,51.230758,29.315975,2.238762,0.069405,2.239838,0,0,0.6625,detected
288.2,1029,2,1729.0,378.0,41.655526,11.968947,2.004576,-0.052039,2.005251,2,2,0.847,detected
288.2,1031,2,1821.0,330.0,44.957609,11.246119,4.969141,0.55465,5.0,2,2,0.5321,detected
288.2,1034,1,1725.0,89.0,65.994385,17.496636,4.878618,1.095029,5.0,1,1,0.5219,detected
288.2,1036,5,1778.5,566.0,33.365933,9.545647,1.16151,-0.379772,1.222019,2,2,0.8139,detected
288.2,1041,3,529.0,380.0,33.829527,29.843136,1.666373,0.155332,1.673597,3,3,0.8307,detected
288.2,1042,5,1610.0,1080.0,20.110991,8.325876,-0.294204,0.395927,0.493269,5,5,0.9272,detected
288.2,1048,0,786.0,223.0,44.995806,31.637829,-1.192984,0.646966,1.357121,0,0,0.6383,detected
288.2,1050,5,1362.5,1080.0,19.158147,10.222761,-0.928728,0.641599,1.128799,5,5,0.8792,detected
288.2,1053,5,1902.0,1080.0,21.364059,6.353439,-0.047489,-0.005871,0.04785,5,5,0.3071,detected
288.2,1055,5,1553.5,718.0,27.403056,10.83736,2.031426,-0.056629,2.032215,5,5,0.9158,detected
288.2,1059,5,1724.0,834.0,25.267981,8.469902,-1.914611,-0.053128,1.915348,5,5,0.9277,detected
288.2,1066,1,1367.5,103.0,61.725724,25.099538,-3.614305,-0.213078,3.620581,1,1,0.6227,detected
288.2,1070,0,1157.0,66.0,64.454802,31.944062,-2.066229,-1.180687,2.379774,0,0,0.3902,detected
288.2,1071,3,323.5,499.0,27.703734,29.027491,1.889693,0.195095,1.899738,3,3,0.744,detected
288.2,1072,2,1827.0,495.0,36.443153,9.542365,1.91374,0.569756,1.996753,2,2,0.517,detected
288.2,1076,1,1647.0,81.0,66.738332,19.505951,0.0,0.0,0.0,1,1,0.1771,detected
288.4,939,3,142.0,417.0,29.687468,34.311076,0.040728,0.038648,0.056147,3,3,0.2286,detected
288.4,956,3,53.0,436.0,28.380866,34.752921,0.0,0.0,0.0,3,3,0.2861,detected
288.4,975,1,1394.0,358.0,40.617397,17.27907,-2.739491,-0.339963,2.760505,1,1,0.8838,detected
288.4,981,1,1403.0,186.0,53.155692,21.314038,-3.703558,0.847602,3.799312,1,1,0.7894,detected
288.4,982,0,927.5,222.0,46.118722,29.004543,2.469218,-0.075166,2.470362,0,0,0.2382,detected
288.4,1001,3,388.5,503.0,27.948894,28.032831,2.149628,0.243011,2.16332,3,3,0.7769,detected
288.4,1005,4,718.5,911.0,19.478425,17.046067,-2.576134,-0.221472,2.585636,4,4,0.8891,detected
288.4,1007,3,591.5,379.0,34.274119,28.896003,1.618146,0.121991,1.622738,3,3,0.7321,detected
288.4,1011,4,270.0,828.0,19.014737,22.380471,-2.543591,-0.395282,2.574122,4,4,0.8584,detected
288.4,1023,4,351.0,836.0,19.217147,21.468152,-2.45878,-0.468474,2.503011,4,4,0.8904,detected
288.4,1025,3,643.5,496.0,29.69485,24.779946,-1.801493,0.326022,1.830756,3,3,0.8235,detected
288.4,1028,0,1033.0,166.0,51.758658,29.404148,2.513394,0.264887,2.527314,0,0,0.5783,detected
288.4,1029,2,1736.0,368.0,42.257862,11.992804,2.097092,-0.031274,2.097325,2,2,0.7786,detected
288.4,1031,2,1827.0,318.0,45.743803,11.306657,4.965114,0.589611,5.0,2,2,0.4158,detected
288.4,1034,1,1721.0,87.0,66.237435,17.643135,4.858072,1.182852,5.0,1,1,0.2574,detected
288.4,1036,2,1787.5,566.0,33.410923,9.445818,-0.204991,-0.640572,0.672572,5,5,0.7253,detected
288.4,1041,3,539.5,377.0,34.039552,29.782143,1.550922,0.037349,1.551371,3,3,0.6647,detected
288.4,1042,5,1602.0,1080.0,20.07869,8.384779,-0.233862,0.386204,0.451492,5,5,0.9026,detected
288.4,1048,0,772.0,237.0,43.854799,31.271634,-2.095395,0.151378,2.100856,0,0,0.6731,detected
288.4,1049,0,912.0,206.0,47.271325,29.98489,-3.976491,-0.512825,4.009422,0,0,0.3854,detected
288.4,1050,5,1338.0,1080.0,19.067846,10.4161,-0.531358,0.779015,0.942977,5,5,0.9017,detected
288.4,1053,5,1902.5,1080.0,21.366307,6.350396,-0.013558,-0.004996,0.014449,5,5,0.2791,detected
288.4,1055,5,1567.0,701.0,27.939098,10.826848,2.175936,-0.060879,2.176787,5,5,0.8801,detected
288.4,1059,5,1721.5,851.0,24.871916,8.410032,-2.102444,-0.131632,2.106561,5,5,0.9256,detected
288.4,1066,1,1360.5,107.0,61.167325,25.085616,-3.303284,-0.110098,3.305118,1,1,0.4815,detected
288.4,1070,0,1162.5,68.0,64.232924,31.689293,-1.692253,-1.189148,2.068283,0,0,0.2121,detected
288.4,1071,3,337.0,487.0,28.209954,29.202763,2.118131,0.398326,2.155259,3,3,0.4444,detected
288.4,1072,2,1819.5,463.0,37.827562,9.899378,3.264087,0.908881,3.388263,2,2,0.3913,detected
288.4,1074,2,1820.0,400.0,40.934456,10.485771,-3.241942,-0.161901,3.245982,2,2,0.3504,detected
288.6,939,3,142.0,417.0,29.687468,34.311076,0.0,0.0,0.0,3,3,0.2398,detected
288.6,956,3,53.5,436.0,28.383911,34.746627,0.003045,-0.006294,0.006992,3,3,0.3395,detected
288.6,975,1,1386.5,369.0,39.953149,17.18476,-2.749131,-0.294073,2.764815,1,1,0.8785,detected
288.6,981,1,1384.0,195.0,52.167043,21.403607,-3.722378,0.808509,3.809171,1,1,0.7917,detected
288.6,982,0,934.5,216.0,46.641397,29.124229,2.401156,-0.010449,2.401179,0,0,0.6324,detected
288.6,1001,3,407.5,495.0,28.344345,28.002189,2.126233,0.277275,2.144236,3,3,0.7751,detected
288.6,1005,4,694.5,923.0,19.161315,17.123791,-2.483854,-0.210983,2.492798,4,4,0.9159,detected
288.6,1007,3,601.0,360.0,35.267288,29.397378,2.150515,0.466902,2.200616,0,0,0.6594,detected
288.6,1011,4,241.5,843.0,18.621419,22.408776,-2.460211,-0.342358,2.483918,4,4,0.8846,detected
288.6,1023,4,323.5,851.0,18.82049,21.499231,-2.401271,-0.377942,2.430832,4,4,0.8802,detected
288.6,1025,3,626.0,506.0,29.232249,24.767545,-2.062994,0.196938,2.072372,3,3,0.8909,detected
288.6,1028,0,1038.0,161.0,52.278617,29.534798,2.345736,0.262273,2.360353,0,0,0.6977,detected
288.6,1029,2,1742.0,363.0,42.577666,11.969315,2.169222,-0.012227,2.169257,2,2,0.8224,detected
288.6,1031,2,1832.0,327.0,45.194842,11.125957,4.819917,0.496693,4.845442,2,2,0.2784,detected
288.6,1034,1,1716.5,93.0,65.466283,17.568139,4.826164,1.306957,5.0,1,1,0.4478,detected
288.6,1036,2,1796.5,552.0,33.983153,9.449288,-0.15276,-0.601763,0.62085,2,2,0.812,detected
288.6,1041,3,547.5,370.0,34.429023,29.901053,1.561969,0.072073,1.563631,3,3,0.7202,detected
288.6,1042,5,1588.5,1080.0,20.024442,8.484652,-0.22306,0.403047,0.460654,5,5,0.8985,detected
288.6,1048,0,757.0,246.0,43.104233,31.155832,-2.527326,-0.04882,2.527797,0,0,0.6005,detected
288.6,1049,0,897.0,207.0,47.075428,30.22936,-3.37709,-0.16579,3.381157,0,0,0.609,detected
288.6,1050,5,1317.5,1080.0,18.99262,10.578257,-0.421851,0.819951,0.922105,5,5,0.8984,detected
288.6,1053,5,1903.0,1080.0,21.368556,6.347354,0.004497,-0.006086,0.007567,5,5,0.2218,detected
288.6,1055,5,1580.0,689.0,28.343744,10.782167,2.322764,-0.034158,2.323015,5,5,0.8908,detected
288.6,1059,5,1719.5,861.0,24.641518,8.380204,-1.923541,-0.143203,1.928864,5,5,0.9332,detected
288.6,1066,1,1350.5,112.0,60.467726,25.096081,-3.417469,-0.061934,3.41803,1,1,0.5179,detected
288.6,1070,0,1166.5,71.0,63.859879,31.413781,-1.784216,-1.3119,2.214613,0,0,0.3004,detected
288.6,1071,3,352.0,481.0,28.51773,29.177809,2.106095,0.387013,2.141358,3,3,0.575,detected
288.6,1074,2,1812.0,380.0,41.97718,10.800585,-2.246199,0.100791,2.248459,2,2,0.4498,detected
288.8,939,3,142.0,417.0,29.687468,34.311076,0.0,0.0,0.0,3,3,0.2619,detected
288.8,956,3,53.5,436.0,28.383911,34.746627,0.00609,-0.012585,0.013981,3,3,0.3315,detected
288.8,975,1,1378.5,374.0,39.625916,17.211526,-2.601757,-0.229774,2.611884,1,1,0.8897,detected
288.8,981,1,1367.5,200.0,51.577598,21.565389,-3.570859,0.813442,3.662338,1,1,0.803,detected
288.8,982,0,942.0,213.0,46.937228,29.109209,2.318205,0.031531,2.31842,0,0,0.6222,detected
288.8,1001,3,424.0,488.0,28.694783,27.976269,1.891272,0.07053,1.892586,3,3,0.8349,detected
288.8,1005,4,676.5,954.0,18.551954,16.936925,-2.538646,-0.292856,2.555482,4,4,0.9068,detected
288.8,1007,3,609.5,344.0,36.144759,29.830809,2.825113,0.962789,2.984665,0,0,0.6474,detected
288.8,1011,4,215.0,865.0,18.128335,22.304497,-2.486026,-0.368457,2.513182,4,4,0.8812,detected
288.8,1023,4,295.5,880.0,18.190659,21.321824,-2.437703,-0.391242,2.4689,4,4,0.8882,detected
288.8,1025,3,605.0,512.0,28.89853,24.89839,-1.984462,0.296093,2.00643,3,3,0.882,detected
288.8,1028,0,1043.5,158.0,52.616601,29.562913,2.358095,0.29466,2.376433,0,0,0.7224,detected
288.8,1029,2,1746.0,360.0,42.773236,11.949479,1.794955,-0.068565,1.796264,2,2,0.7831,detected
288.8,1031,2,1836.0,333.0,44.838929,10.998627,3.920224,0.319033,3.933185,2,2,0.3264,detected
288.8,1034,1,1712.5,96.0,65.07988,17.569452,4.784787,1.451143,5.0,1,1,0.4985,detected
288.8,1036,2,1804.5,543.0,34.369922,9.42704,0.60613,-0.420804,0.737882,2,2,0.7027,detected
288.8,1041,3,556.5,363.0,34.831552,30.005975,1.708781,0.21812,1.722646,3,3,0.7013,detected
288.8,1042,5,1574.5,1080.0,19.968525,8.58883,-0.217602,0.398338,0.453898,5,5,0.8992,detected
288.8,1048,0,741.0,254.0,42.434974,31.104829,-2.961461,-0.21974,2.969602,0,0,0.5721,detected
288.8,1049,0,883.5,209.0,46.811546,30.400001,-2.901097,0.062917,2.901779,0,0,0.8108,detected
288.8,1050,5,1293.0,1080.0,18.903047,10.772428,-0.405523,0.867887,0.957954,5,5,0.8783,detected
288.8,1053,5,1903.0,1077.0,21.416046,6.353208,0.051987,-0.000231,0.051988,5,5,0.2095,detected
288.8,1055,5,1593.0,670.0,28.965334,10.792123,2.432208,-0.041789,2.432567,5,5,0.8819,detected
288.8,1059,5,1717.0,885.0,24.113177,8.291542,-1.972672,-0.212586,1.984094,5,5,0.9322,detected
288.8,1066,1,1340.5,117.0,59.779657,25.106108,-3.365632,-0.051558,3.366027,1,1,0.5802,detected
288.8,1070,0,1173.0,73.0,63.653378,31.139892,-1.425159,-1.308799,1.934951,0,0,0.2533,detected
288.8,1071,3,367.0,475.0,28.829363,29.152001,1.862342,0.167297,1.869841,3,3,0.2716,detected
288.8,1074,2,1804.5,394.0,41.17772,10.751687,1.821827,0.848621,2.009779,2,2,0.3984,detected
289.0,939,3,142.0,417.0,29.687468,34.311076,-0.23995,-0.247601,0.344793,3,3,0.2648,detected
289.0,956,3,53.5,436.0,28.383911,34.746627,0.00609,-0.012585,0.013981,3,3,0.3372,detected
289.0,975,1,1371.5,386.0,38.939395,17.094397,-2.63796,-0.266694,2.651407,1,1,0.2532,detected
289.0,981,1,1346.5,210.0,50.526957,21.655947,-4.071825,0.658474,4.124724,1,1,0.7976,detected
289.0,982,0,950.5,207.0,47.487121,29.203145,2.558768,0.223622,2.568521,0,0,0.8119,detected
289.0,1001,3,436.5,477.0,29.174573,28.12153,2.018355,0.192217,2.027488,3,3,0.8644,detected
289.0,1005,4,652.5,976.0,18.089108,16.905178,-2.488304,-0.278927,2.503889,4,4,0.9299,detected
289.0,1007,3,618.5,341.0,36.361425,29.792237,2.65495,0.846785,2.786719,0,0,0.7093,detected
289.0,1011,4,185.0,882.0,17.727514,22.313267,-2.38644,-0.263821,2.400978,4,3,0.8799,detected
289.0,1023,4,266.5,897.0,17.787629,21.336549,-2.363433,-0.313612,2.384149,4,4,0.8983,detected
289.0,1025,3,583.0,523.0,28.38995,24.919786,-2.049357,0.3109,2.072806,3,3,0.838,detected
289.0,1028,0,1053.5,153.0,53.195279,29.593242,2.308719,0.253335,2.322576,0,0,0.6369,detected
289.0,1029,2,1751.0,350.0,43.388894,12.003486,1.988472,-0.001277,1.988472,2,2,0.6599,detected
289.0,1031,2,1839.5,333.0,44.854368,10.949616,1.919544,-0.044869,1.920069,2,2,0.4545,detected
289.0,1034,1,1709.5,98.0,64.822593,17.577615,0.904704,0.653179,1.115855,1,1,0.7092,detected
289.0,1036,2,1811.0,533.0,34.795195,9.429301,1.36532,-0.245066,1.387139,2,2,0.6491,detected
289.0,1041,3,566.5,349.0,35.605465,30.352475,2.088121,0.494718,2.145925,0,0,0.6265,detected
289.0,1042,5,1560.0,1080.0,19.91097,8.697351,-0.228378,0.422839,0.480572,5,5,0.879,detected
289.0,1048,0,727.0,259.0,41.996704,31.146902,-3.155229,-0.325944,3.17202,0,0,0.6837,detected
289.0,1049,0,871.5,211.0,46.560939,30.541253,-2.894376,0.098067,2.896037,0,0,0.7423,detected
289.0,1050,5,1263.0,1080.0,18.79375,11.010618,-0.440342,0.94917,1.046338,5,5,0.744,detected
289.0,1053,5,1903.5,1067.0,21.578145,6.369964,0.211838,0.019568,0.21274,5,5,0.2146,detected
289.0,1055,5,1605.5,659.0,29.359345,10.743689,2.419129,-0.108815,2.421575,5,5,0.8792,detected
289.0,1059,5,1713.0,903.0,23.720411,8.245082,-2.136622,-0.29045,2.156273,5,5,0.9324,detected
289.0,1066,1,1332.0,103.0,61.37915,25.902432,-1.038294,0.74541,1.278159,0,0,0.526,detected
289.0,1070,0,1179.0,75.0,63.443629,30.88028,-1.235093,-1.320755,1.808273,0,0,0.2533,predicted
289.0,1071,3,383.0,461.0,29.455387,29.358968,2.08295,0.336638,2.109978,3,3,0.6322,detected
289.0,1074,2,1796.5,424.0,39.583369,10.549832,-2.251811,0.106769,2.254341,2,2,0.5792,detected
289.0,1076,1,1646.5,93.0,65.180541,19.1262,0.0,0.0,0.0,1,1,0.3114,detected
289.2,939,3,142.0,417.0,29.687468,34.311076,-0.040825,-0.038738,0.056279,3,3,0.2224,detected
289.2,956,3,53.0,436.0,28.380866,34.752921,0.0,0.0,0.0,3,3,0.2767,detected
289.2,975,1,1364.0,393.0,38.525545,17.077657,-2.479109,-0.21689,2.488578,1,1,0.9004,detected
289.2,981,1,1327.0,214.0,50.020601,21.897807,-4.158838,0.696106,4.216693,1,1,0.771,detected
289.2,982,0,956.0,203.0,47.858395,29.270049,2.463636,0.316762,2.483916,0,0,0.6388,detected
289.2,1001,3,447.5,471.0,29.46625,28.143363,2.056652,0.267537,2.07398,3,3,0.8085,detected
289.2,1005,4,625.5,1001.0,17.58205,16.868234,-2.459655,-0.248211,2.472147,4,4,0.8656,detected
289.2,1007,3,631.0,332.0,36.925906,29.916202,2.914917,0.974756,3.073579,0,0,0.6203,detected
289.2,1011,4,150.5,911.0,17.138112,22.176449,-2.509874,-0.390528,2.540075,4,3,0.8936,detected
289.2,1023,4,240.5,926.0,17.220851,21.149715,-2.491944,-0.445042,2.531373,4,4,0.9072,detected
289.2,1025,3,564.0,533.0,27.942169,24.926015,-2.118159,0.221063,2.129664,3,3,0.8887,detected
289.2,1028,0,1059.5,150.0,53.547502,29.611751,2.316744,0.295775,2.335549,0,0,0.6075,detected
289.2,1029,2,1758.0,345.0,43.725915,11.965722,2.070389,-0.003225,2.070391,2,2,0.5881,detected
289.2,1031,2,1844.5,336.0,44.691598,10.845329,-0.266011,-0.40079,0.481035,2,2,0.516,detected
289.2,1034,1,1705.5,102.0,64.318632,17.550523,-1.675753,0.053887,1.676619,1,1,0.6181,detected
289.2,1036,2,1799.0,475.0,37.180898,10.042808,3.814965,0.497161,3.847224,2,2,0.5246,detected
289.2,1041,3,577.5,349.0,35.676836,30.172403,1.847309,0.329267,1.876424,0,0,0.6556,detected
289.2,1042,5,1548.0,1080.0,19.86361,8.787619,-0.247381,0.461743,0.523836,5,5,0.4167,detected
289.2,1048,0,711.5,262.0,41.687569,31.301529,-3.308237,-0.3363,3.325287,0,0,0.524,detected
289.2,1049,0,856.5,216.0,46.053622,30.605125,-1.522129,0.775294,1.708203,0,0,0.7133,detected
289.2,1050,5,1231.0,1099.0,18.391375,11.147832,-0.766772,0.925071,1.201538,5,5,0.744,predicted
289.2,1053,5,1903.5,1064.0,21.626568,6.376001,0.262509,0.022562,0.263477,5,5,0.2146,predicted
289.2,1055,5,1621.5,641.0,29.998946,10.712268,2.59589,-0.125092,2.598902,5,5,0.8999,detected
289.2,1059,5,1710.0,915.0,23.463054,8.217692,-1.804927,-0.252211,1.822463,5,5,0.9288,detected
289.2,1066,0,1324.5,94.0,62.433018,26.483975,0.707294,1.384437,1.554648,0,0,0.4183,detected
289.2,1071,3,395.0,453.0,29.839355,29.438864,2.135621,0.411373,2.17488,3,3,0.6321,detected
