sample_second,zone_id,zone,current_count,pixel_projected_count,ground_projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_ground_speed_m_s,mean_ground_velocity_x_m_s,mean_ground_velocity_y_m_s,predicted_ratio,mean_bbox_area_ratio,target_second,target_next_count,data_split
251.6,3,near_left,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59814,1.634062,0.902153,0.688114,0.0,0.005545,252.6,3,test
251.6,4,near_center,2.0,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8934,2.160424,-2.150631,-0.205216,0.0,0.007978,252.6,3,test
251.6,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,0,test
251.8,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506275,2.211233,0.752478,-0.16345,0.25,0.00226,252.8,4,test
251.8,1,far_center,8.0,6.0,6.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.694475,2.734698,0.172768,0.146981,0.0,0.004626,252.8,4,test
251.8,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278,2.556135,-2.460964,-0.311644,0.0,0.005217,252.8,1,test
251.8,3,near_left,4.0,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.651075,1.786279,-0.470556,-0.767564,0.0,0.005664,252.8,3,test
251.8,4,near_center,2.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8857,2.216497,-2.205903,-0.216384,0.0,0.008157,252.8,4,test
251.8,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.8,0,test
252.0,0,far_left,3.0,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.710067,2.652945,0.902399,-0.154625,0.0,0.00292,253.0,4,test
252.0,1,far_center,7.0,5.0,5.0,8.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.803771,2.176854,0.51284,0.288752,0.0,0.004938,253.0,4,test
252.0,2,far_right,1.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4816,3.000485,-2.979758,-0.352063,0.0,0.004552,253.0,1,test
252.0,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60625,1.98971,-0.598152,-0.968963,0.0,0.005196,253.0,4,test
252.0,4,near_center,2.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.868,2.152077,-2.146079,-0.160059,0.0,0.008035,253.0,4,test
252.0,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0,test
252.2,0,far_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650967,2.365191,0.790677,-0.258659,0.333333,0.002917,253.2,4,test
252.2,1,far_center,7.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.740957,2.320791,0.274818,0.229951,0.0,0.004974,253.2,4,test
252.2,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6698,5.0,-4.940335,-0.770121,0.0,0.007391,253.2,1,test
252.2,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675725,2.032555,-0.553765,-1.024641,0.25,0.005914,253.2,4,test
252.2,4,near_center,2.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8736,2.249208,-2.23835,-0.220335,0.0,0.008278,253.2,4,test
252.2,5,near_right,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.2,0,test
252.4,0,far_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427,2.049933,0.519723,-0.352615,0.0,0.00288,253.4,4,test
252.4,1,far_center,7.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.831014,2.120781,0.33109,0.269546,0.0,0.004956,253.4,5,test
252.4,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231,4.122108,-4.081874,-0.574528,0.0,0.007734,253.4,1,test
252.4,3,near_left,3.0,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.659633,2.941609,-0.87495,-1.648118,0.0,0.006833,253.4,4,test
252.4,4,near_center,2.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8948,2.183841,-2.176819,-0.174767,0.0,0.008591,253.4,4,test
252.4,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.4,1,test
252.6,0,far_left,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4968,1.5596,0.364768,-0.256713,0.0,0.002314,253.6,3,test
252.6,1,far_center,5.0,4.0,4.0,7.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.82094,2.531158,0.364266,0.303619,0.0,0.004959,253.6,5,test
252.6,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,3.20796,-3.182068,-0.406758,0.0,0.008005,253.6,1,test
252.6,3,near_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706,2.861372,-0.775018,-1.56295,0.0,0.006788,253.6,4,test
252.6,4,near_center,3.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.893867,2.367949,-2.361842,-0.16655,0.0,0.008514,253.6,4,test
252.6,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.6,1,test
252.8,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523525,1.803908,0.34943,-0.054927,0.0,0.002164,253.8,3,test
252.8,1,far_center,4.0,4.0,4.0,5.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8529,3.349668,0.661468,0.373007,0.0,0.004917,253.8,5,test
252.8,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,3.070311,-3.048351,-0.366558,1.0,0.008005,253.8,1,test
252.8,3,near_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475533,2.770915,0.83875,0.169211,0.0,0.00582,253.8,4,test
252.8,4,near_center,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.904425,2.37706,-2.371688,-0.150113,0.0,0.007821,253.8,4,test
252.8,5,near_right,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.8,2,test
253.0,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552,1.979485,-0.043966,-0.161986,0.0,0.002267,254.0,3,test
253.0,1,far_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8293,2.350728,0.199608,-0.099063,0.0,0.004928,254.0,5,test
253.0,2,far_right,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8017,0.0,0.0,0.0,0.0,0.008295,254.0,1,test
253.0,3,near_left,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.547875,2.061256,1.125017,0.698147,0.0,0.00569,254.0,5,test
253.0,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894175,2.372379,-2.365767,-0.145868,0.0,0.007632,254.0,4,test
253.0,5,near_right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,2,test
253.2,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57255,2.264169,-0.05794,-0.115608,0.0,0.002301,254.2,4,test
253.2,1,far_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.816175,2.291036,1.517727,0.618795,0.0,0.004907,254.2,5,test
253.2,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867,3.077683,-3.074184,-0.146713,0.0,0.008186,254.2,0,test
253.2,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563275,2.304671,1.575857,0.659998,0.0,0.005869,254.2,5,test
253.2,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899675,2.401561,-2.392458,-0.181485,0.0,0.007739,254.2,4,test
253.2,5,near_right,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.2,3,test
253.4,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404475,2.392761,0.06236,-0.103179,0.0,0.002283,254.4,4,test
253.4,1,far_center,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.80098,1.963601,1.102764,0.480205,0.0,0.004462,254.4,5,test
253.4,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027,2.196975,-2.195682,-0.075378,0.0,0.007824,254.4,0,test
253.4,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606825,2.779108,2.207319,1.304925,0.0,0.005924,254.4,4,test
253.4,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90665,2.371916,-2.360896,-0.192099,0.0,0.007837,254.4,4,test
253.4,5,near_right,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2187,0.0,0.0,0.0,0.0,0.003509,254.4,3,test
253.6,0,far_left,3.0,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.445333,2.34731,0.866589,-0.123769,0.0,0.002145,254.6,5,test
253.6,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81056,2.135977,1.900208,0.678317,0.0,0.004343,254.6,5,test
253.6,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283,2.371102,-2.367997,-0.121292,0.0,0.007899,254.6,0,test
253.6,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615775,2.695425,2.14563,1.180251,0.0,0.005922,254.6,5,test
253.6,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874575,2.402455,-2.389363,-0.211612,0.0,0.008172,254.6,4,test
253.6,5,near_right,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453,0.0,-0.0,-0.0,0.0,0.003509,254.6,3,test
253.8,0,far_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,2.584093,0.749612,-0.203241,0.0,0.002124,254.8,4,test
253.8,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85248,1.979425,1.80686,0.633766,0.0,0.004375,254.8,5,test
253.8,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825,2.484497,-2.478965,-0.165708,0.0,0.008179,254.8,0,test
253.8,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583675,1.978399,1.671451,0.670866,0.0,0.006004,254.8,4,test
253.8,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907825,2.356102,-2.343181,-0.196384,0.0,0.008464,254.8,4,test
253.8,5,near_right,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.59485,0.0,-0.0,-0.0,0.0,0.007809,254.8,3,test
254.0,0,far_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408433,2.576911,0.950572,-0.089607,0.0,0.002082,255.0,4,test
254.0,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85032,1.901707,1.713909,0.642479,0.0,0.004403,255.0,5,test
254.0,2,far_right,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.886,2.264482,-2.258697,-0.161759,0.0,0.008463,255.0,0,test
254.0,3,near_left,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5806,1.240341,1.128539,0.255968,0.0,0.005912,255.0,4,test
254.0,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884025,2.349156,-2.338563,-0.167344,0.0,0.008197,255.0,4,test
254.0,5,near_right,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.053853,0.013051,0.052248,0.0,0.008185,255.0,3,test
254.2,0,far_left,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.407025,1.774745,0.630685,-0.068659,0.0,0.002354,255.2,4,test
254.2,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337,1.87543,1.699152,0.656073,0.0,0.004304,255.2,5,test
254.2,2,far_right,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.2,0,test
254.2,3,near_left,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43162,1.083596,0.504937,-0.274659,0.0,0.006609,255.2,5,test
254.2,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74555,2.313199,-2.303785,-0.146787,0.0,0.008552,255.2,4,test
254.2,5,near_right,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.702133,0.794432,-0.754191,-0.017488,0.0,0.008881,255.2,3,test
254.4,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488775,1.930438,-0.222657,0.387865,0.0,0.002531,255.4,4,test
254.4,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82604,1.784781,1.625104,0.622111,0.0,0.004279,255.4,5,test
254.4,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.4,0,test
254.4,3,near_left,4.0,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59755,1.864211,0.185331,-0.868531,0.0,0.006592,255.4,5,test
254.4,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868375,2.281997,-2.274166,-0.134868,0.0,0.00889,255.4,4,test
254.4,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6586,0.862406,-0.808323,-0.053257,0.0,0.009646,255.4,3,test
254.6,0,far_left,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41424,1.6165,-0.431437,0.262078,0.0,0.002257,255.6,4,test
254.6,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75114,1.518711,1.378943,0.540717,0.0,0.004196,255.6,5,test
254.6,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.6,0,test
254.6,3,near_left,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.60682,1.569865,0.556143,-0.66817,0.0,0.007238,255.6,5,test
254.6,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89215,2.284028,-2.27703,-0.127083,0.0,0.009277,255.6,4,test
254.6,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134,0.763676,-0.686428,-0.075663,0.0,0.010328,255.6,3,test
254.8,0,far_left,4.0,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444475,2.177369,-0.876317,0.329645,0.0,0.00257,255.8,6,test
254.8,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80872,1.557222,1.380819,0.546788,0.0,0.004092,255.8,5,test
254.8,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.8,0,test
254.8,3,near_left,4.0,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7601,1.837243,1.219676,-0.499902,0.0,0.007039,255.8,4,test
254.8,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869925,2.281972,-2.27629,-0.105447,0.0,0.009695,255.8,4,test
254.8,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371,0.792956,-0.662601,-0.091218,0.0,0.010983,255.8,3,test
255.0,0,far_left,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4441,2.394256,-1.153149,0.303723,0.0,0.002471,256.0,6,test
255.0,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81096,1.537754,1.367428,0.520284,0.0,0.003951,256.0,5,test
255.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0,test
255.0,3,near_left,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.725975,2.448072,0.372211,-1.009585,0.0,0.006121,256.0,4,test
255.0,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755325,2.31121,-2.305829,-0.1057,0.0,0.009448,256.0,4,test
255.0,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687233,1.053747,-0.556206,-0.057823,0.0,0.010759,256.0,3,test
255.2,0,far_left,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.51135,2.649615,-1.363696,0.224663,0.0,0.00257,256.2,6,test
255.2,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901,1.513542,1.392894,0.500153,0.0,0.003877,256.2,6,test
255.2,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2,0,test
255.2,3,near_left,5.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.65218,2.589226,1.36741,-0.459371,0.0,0.006145,256.2,4,test
255.2,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906825,2.302905,-2.297905,-0.095321,0.0,0.009664,256.2,4,test
255.2,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483633,1.183009,-0.356653,-0.004114,0.0,0.010732,256.2,4,test
255.4,0,far_left,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.315225,1.803575,-0.558631,0.037372,0.0,0.002279,256.4,6,test
255.4,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81374,1.506774,1.392218,0.481768,0.0,0.003858,256.4,6,test
255.4,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.4,0,test
255.4,3,near_left,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56884,2.97937,2.155251,0.326704,0.0,0.005738,256.4,4,test
255.4,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882075,2.328725,-2.323052,-0.083371,0.0,0.009577,256.4,4,test
255.4,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703367,1.240056,-0.317988,0.054573,0.0,0.010999,256.4,4,test
255.6,0,far_left,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.455125,2.630888,0.361896,0.250552,0.0,0.002256,256.6,6,test
255.6,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81816,1.606518,1.501757,0.476907,0.0,0.00384,256.6,6,test
255.6,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.6,0,test
255.6,3,near_left,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65162,2.381256,1.948201,0.234438,0.0,0.005992,256.6,3,test
255.6,4,near_center,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90555,2.344534,-2.335645,-0.083189,0.0,0.01023,256.6,4,test
255.6,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761,1.273164,-0.380085,0.117454,0.0,0.011162,256.6,4,test
255.8,0,far_left,6.0,7.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3617,2.567338,-0.541886,0.447257,0.0,0.002747,256.8,7,test
255.8,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80874,1.556015,1.464955,0.429192,0.0,0.003844,256.8,6,test
255.8,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.8,0,test
255.8,3,near_left,4.0,3.0,4.0,5.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.59315,3.045413,2.500663,1.11319,0.0,0.005907,256.8,3,test
255.8,4,near_center,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858025,2.322032,-2.31565,-0.116306,0.0,0.011257,256.8,4,test
255.8,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686,1.249888,-0.271885,0.199887,0.0,0.011358,256.8,4,test
256.0,0,far_left,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.328833,2.138458,-1.007043,0.328939,0.0,0.002061,257.0,7,test
256.0,1,far_center,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80272,1.586158,1.507049,0.401757,0.0,0.003702,257.0,6,test
256.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0,test
256.0,3,near_left,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.552575,2.590409,2.179743,0.790846,0.0,0.005985,257.0,3,test
256.0,4,near_center,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8407,2.34463,-2.338377,-0.136381,0.0,0.011038,257.0,4,test
256.0,5,near_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682067,1.262945,-0.338441,0.215309,0.333333,0.011344,257.0,4,test
256.2,0,far_left,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.387883,2.490418,-0.592185,0.458266,0.0,0.002067,257.2,8,test
256.2,1,far_center,6.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.691883,1.288797,1.210311,0.310344,0.0,0.003147,257.2,6,test
256.2,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.2,0,test
256.2,3,near_left,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.543475,2.222155,1.932541,0.518138,0.0,0.005849,257.2,3,test
256.2,4,near_center,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89975,2.311213,-2.306215,-0.117368,0.0,0.011126,257.2,3,test
256.2,5,near_right,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.70715,0.891763,-0.232876,0.173868,0.0,0.009197,257.2,4,test
256.4,0,far_left,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.436283,2.369105,-0.731531,0.336218,0.0,0.002154,257.4,6,test
256.4,1,far_center,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682217,1.23984,1.151234,0.260771,0.0,0.003135,257.4,6,test
256.4,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,0,test
256.4,3,near_left,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.545675,1.997293,1.846963,0.392785,0.0,0.005684,257.4,3,test
256.4,4,near_center,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051,2.312812,-2.307079,-0.132716,0.0,0.011156,257.4,3,test
256.4,5,near_right,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723875,0.893903,-0.046791,0.315376,0.0,0.009243,257.4,4,test
256.6,0,far_left,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5665,2.480277,-0.215385,0.355602,0.0,0.003225,257.6,7,test
256.6,1,far_center,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66595,1.322611,1.249662,0.287869,0.0,0.003063,257.6,6,test
256.6,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.6,0,test
256.6,3,near_left,3.0,3.0,5.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5565,1.192125,1.11068,0.134912,0.0,0.006012,257.6,4,test
